tijd,vlaanderen zon kwh,vlaanderen wind kwh,elia zon kwh,elia wind kwh
2025-05-04 13:00:00+00:00,2362272.0,366572.0,2149402.0,240812.5
2025-05-04 14:00:00+00:00,2195196.0,418576.0,1991580.25,262787.5
2025-05-04 15:00:00+00:00,2117812.0,539936.0,1702024.75,280562.5
2025-05-04 16:00:00+00:00,1759825.0,630884.0,1130750.25,301487.5
2025-05-04 17:00:00+00:00,1356964.0,662584.0,605206.5,316350.0
2025-05-04 18:00:00+00:00,811240.0,613777.0,163714.75,301187.5
2025-05-04 19:00:00+00:00,176515.0,609657.0,1629.0,253987.5
2025-05-04 20:00:00+00:00,644.0,484981.0,0.0,206575.0
2025-05-04 21:00:00+00:00,0.0,403005.0,0.0,161125.0
2025-05-04 22:00:00+00:00,0.0,357641.0,0.0,153512.5
2025-05-04 23:00:00+00:00,0.0,311554.0,0.0,139737.5
2025-05-05 00:00:00+00:00,0.0,233257.0,0.0,128150.0
2025-05-05 01:00:00+00:00,0.0,227582.0,0.0,110500.0
2025-05-05 02:00:00+00:00,0.0,254427.0,0.0,104350.0
2025-05-05 03:00:00+00:00,0.0,257025.0,0.0,96325.0
2025-05-05 04:00:00+00:00,0.0,202363.0,62850.75,80387.5
2025-05-05 05:00:00+00:00,73852.0,142426.0,364527.5,69862.5
2025-05-05 06:00:00+00:00,646019.0,110983.0,1540502.0,57137.5
2025-05-05 07:00:00+00:00,1489552.0,74678.0,2540460.75,74437.5
2025-05-05 08:00:00+00:00,2344772.0,122521.0,2781530.75,101000.0
2025-05-05 09:00:00+00:00,2499776.0,186080.0,2789817.75,136737.5
2025-05-05 10:00:00+00:00,2500803.0,271147.0,2493085.75,169800.0
2025-05-05 11:00:00+00:00,2786694.0,294608.0,2631197.75,211687.5
2025-05-05 12:00:00+00:00,2973023.0,315700.0,2489995.5,236400.0
2025-05-05 13:00:00+00:00,2708332.0,379789.0,2208820.25,248387.5
2025-05-05 14:00:00+00:00,2041759.0,491778.0,1785921.25,256175.0
2025-05-05 15:00:00+00:00,1486113.0,545296.0,1325774.0,264137.5
2025-05-05 16:00:00+00:00,1093515.0,490158.0,861976.75,258525.0
2025-05-05 17:00:00+00:00,767831.0,427124.0,478957.5,248900.0
2025-05-05 18:00:00+00:00,460199.0,413431.0,132386.5,257787.5
2025-05-05 19:00:00+00:00,137520.0,479268.0,1851.25,292137.5
2025-05-05 20:00:00+00:00,1430.0,577727.0,0.0,328575.0
2025-05-05 21:00:00+00:00,0.0,641599.0,0.0,339150.0
2025-05-05 22:00:00+00:00,0.0,762115.0,0.0,303500.0
2025-05-05 23:00:00+00:00,0.0,727768.0,0.0,277600.0
2025-05-06 00:00:00+00:00,0.0,565887.0,0.0,249850.0
2025-05-06 01:00:00+00:00,0.0,431500.0,0.0,223287.5
2025-05-06 02:00:00+00:00,0.0,400217.0,0.0,206337.5
2025-05-06 03:00:00+00:00,0.0,404970.0,0.0,198800.0
2025-05-06 04:00:00+00:00,0.0,389795.0,66996.0,193012.5
2025-05-06 05:00:00+00:00,76687.0,404095.0,369528.25,171012.5
2025-05-06 06:00:00+00:00,649726.0,323448.0,1574425.5,164862.5
2025-05-06 07:00:00+00:00,1469680.0,296656.0,2637701.75,161100.0
2025-05-06 08:00:00+00:00,2506324.0,309145.0,3453987.0,165225.0
2025-05-06 09:00:00+00:00,3190097.0,333281.0,3920890.5,169812.5
2025-05-06 10:00:00+00:00,3203002.0,369555.0,3641191.0,165837.5
2025-05-06 11:00:00+00:00,3496716.0,334041.0,3947850.75,177625.0
2025-05-06 12:00:00+00:00,3959357.0,344555.0,4052899.75,193925.0
2025-05-06 13:00:00+00:00,4361984.0,337395.0,3706171.25,226512.5
2025-05-06 14:00:00+00:00,4119090.0,337260.0,2683746.0,240937.5
2025-05-06 15:00:00+00:00,3299818.0,290054.0,1797729.75,240025.0
2025-05-06 16:00:00+00:00,2077884.0,381670.0,1067919.25,251125.0
2025-05-06 17:00:00+00:00,1096168.0,579832.0,551770.25,251012.5
2025-05-06 18:00:00+00:00,401929.0,728539.0,121874.0,274062.5
2025-05-06 19:00:00+00:00,86001.0,707332.0,1852.75,280800.0
2025-05-06 20:00:00+00:00,614.0,561553.0,0.0,244800.0
2025-05-06 21:00:00+00:00,0.0,456526.0,0.0,204750.0
2025-05-06 22:00:00+00:00,0.0,377203.0,0.0,179712.5
2025-05-06 23:00:00+00:00,0.0,355836.0,0.0,155275.0
2025-05-07 00:00:00+00:00,0.0,281782.0,0.0,141775.0
2025-05-07 01:00:00+00:00,0.0,210335.0,0.0,109025.0
2025-05-07 02:00:00+00:00,0.0,195208.0,0.0,89162.5
2025-05-07 03:00:00+00:00,0.0,180786.0,0.0,87750.0
2025-05-07 04:00:00+00:00,0.0,171559.0,58513.0,87975.0
2025-05-07 05:00:00+00:00,34595.0,164200.0,326874.25,93387.5
2025-05-07 06:00:00+00:00,249421.0,198766.0,770816.25,111312.5
2025-05-07 07:00:00+00:00,610073.0,218913.0,1250640.25,133337.5
2025-05-07 08:00:00+00:00,1068196.0,204939.0,1921489.5,119862.5
2025-05-07 09:00:00+00:00,1550940.0,188022.0,2404834.0,110250.0
2025-05-07 10:00:00+00:00,1867026.0,197372.0,2354304.5,110887.5
2025-05-07 11:00:00+00:00,2158020.0,198456.0,2501145.75,117087.5
2025-05-07 12:00:00+00:00,2423601.0,207193.0,2518609.25,122050.0
2025-05-07 13:00:00+00:00,2459779.0,201983.0,2417756.75,135387.5
2025-05-07 14:00:00+00:00,2523839.0,202434.0,2226065.5,151875.0
2025-05-07 15:00:00+00:00,2319713.0,229321.0,1718914.25,156937.5
2025-05-07 16:00:00+00:00,1719038.0,264083.0,1100535.75,167837.5
2025-05-07 17:00:00+00:00,1159803.0,308174.0,600837.0,161225.0
2025-05-07 18:00:00+00:00,603428.0,314259.0,173499.75,175575.0
2025-05-07 19:00:00+00:00,122299.0,331282.0,3080.75,197300.0
2025-05-07 20:00:00+00:00,753.0,373851.0,0.0,205050.0
2025-05-07 21:00:00+00:00,0.0,382609.0,0.0,197800.0
2025-05-07 22:00:00+00:00,0.0,435663.0,0.0,185550.0
2025-05-07 23:00:00+00:00,0.0,388879.0,0.0,182125.0
2025-05-08 00:00:00+00:00,0.0,360721.0,0.0,161850.0
2025-05-08 01:00:00+00:00,0.0,330005.0,0.0,151462.5
2025-05-08 02:00:00+00:00,0.0,306904.0,0.0,141062.5
2025-05-08 03:00:00+00:00,0.0,281093.0,0.0,134400.0
2025-05-08 04:00:00+00:00,0.0,279585.0,83421.0,127175.0
2025-05-08 05:00:00+00:00,82631.0,264539.0,432230.25,112762.5
2025-05-08 06:00:00+00:00,595365.0,227834.0,1302229.25,79700.0
2025-05-08 07:00:00+00:00,1284838.0,113944.0,2320725.25,62512.5
2025-05-08 08:00:00+00:00,2207736.0,86314.0,3152572.25,70662.5
2025-05-08 09:00:00+00:00,3434439.0,190376.0,4177031.25,111087.5
2025-05-08 10:00:00+00:00,4299735.0,306864.0,4386215.5,157575.0
2025-05-08 11:00:00+00:00,4103232.0,443697.0,4281477.0,190100.0
2025-05-08 12:00:00+00:00,3760403.0,481735.0,3835584.75,211675.0
2025-05-08 13:00:00+00:00,3779382.0,466503.0,3525386.75,210287.5
2025-05-08 14:00:00+00:00,3636827.0,387367.0,3064099.0,214987.5
2025-05-08 15:00:00+00:00,3159021.0,405653.0,2257843.0,218875.0
2025-05-08 16:00:00+00:00,2236321.0,478080.0,1431460.5,223137.5
2025-05-08 17:00:00+00:00,1397086.0,509881.0,636687.5,212250.0
2025-05-08 18:00:00+00:00,727050.0,447996.0,183991.75,188475.0
2025-05-08 19:00:00+00:00,167617.0,318335.0,4641.75,177375.0
2025-05-08 20:00:00+00:00,2258.0,308527.0,0.0,179787.5
2025-05-08 21:00:00+00:00,0.0,412583.0,0.0,189637.5
2025-05-08 22:00:00+00:00,0.0,425176.0,0.0,199687.5
2025-05-08 23:00:00+00:00,0.0,404246.0,0.0,190137.5
2025-05-09 00:00:00+00:00,0.0,379666.0,0.0,171850.0
2025-05-09 01:00:00+00:00,0.0,315715.0,0.0,167887.5
2025-05-09 02:00:00+00:00,0.0,273435.0,0.0,171775.0
2025-05-09 03:00:00+00:00,0.0,345238.0,0.0,178937.5
2025-05-09 04:00:00+00:00,0.0,429695.0,80761.25,194625.0
2025-05-09 05:00:00+00:00,104444.0,441313.0,386709.0,197825.0
2025-05-09 06:00:00+00:00,712852.0,351156.0,1769565.5,155637.5
2025-05-09 07:00:00+00:00,1592958.0,171471.0,2930286.5,128887.5
2025-05-09 08:00:00+00:00,2674805.0,182000.0,3768107.75,146337.5
2025-05-09 09:00:00+00:00,3708761.0,361680.0,4535801.25,193850.0
2025-05-09 10:00:00+00:00,4489765.0,472532.0,5010369.75,217575.0
2025-05-09 11:00:00+00:00,5047930.0,434323.0,5323084.75,211112.5
2025-05-09 12:00:00+00:00,5207093.0,351903.0,5112593.5,196600.0
2025-05-09 13:00:00+00:00,5128140.0,336932.0,4680904.25,170950.0
2025-05-09 14:00:00+00:00,4673960.0,251094.0,3937639.25,169212.5
2025-05-09 15:00:00+00:00,3969142.0,356227.0,2855710.0,175362.5
2025-05-09 16:00:00+00:00,2941900.0,384706.0,1719385.75,180237.5
2025-05-09 17:00:00+00:00,1840135.0,389277.0,679621.75,166975.0
2025-05-09 18:00:00+00:00,949274.0,366445.0,177570.25,150912.5
2025-05-09 19:00:00+00:00,245749.0,234114.0,6856.25,146037.5
2025-05-09 20:00:00+00:00,4634.0,201175.0,0.0,153725.0
2025-05-09 21:00:00+00:00,0.0,242794.0,0.0,164775.0
2025-05-09 22:00:00+00:00,0.0,312621.0,0.0,163487.5
2025-05-09 23:00:00+00:00,0.0,304117.0,0.0,168837.5
2025-05-10 00:00:00+00:00,0.0,331950.0,0.0,170425.0
2025-05-10 01:00:00+00:00,0.0,328720.0,0.0,163150.0
2025-05-10 02:00:00+00:00,0.0,350319.0,0.0,152975.0
2025-05-10 03:00:00+00:00,0.0,352262.0,0.0,157325.0
2025-05-10 04:00:00+00:00,0.0,311027.0,85776.25,162150.0
2025-05-10 05:00:00+00:00,111995.0,262514.0,394228.25,159250.0
2025-05-10 06:00:00+00:00,729966.0,262381.0,1785325.5,110425.0
2025-05-10 07:00:00+00:00,1582580.0,132236.0,2896635.0,63250.0
2025-05-10 08:00:00+00:00,2643863.0,47064.0,3738315.25,40737.5
2025-05-10 09:00:00+00:00,3643008.0,72188.0,4468833.25,54975.0
2025-05-10 10:00:00+00:00,4426301.0,181162.0,4977617.25,87450.0
2025-05-10 11:00:00+00:00,5000102.0,193744.0,5326384.0,118712.5
2025-05-10 12:00:00+00:00,5189570.0,187614.0,5185665.75,129287.5
2025-05-10 13:00:00+00:00,5109457.0,200003.0,4788902.0,139100.0
2025-05-10 14:00:00+00:00,4661702.0,271057.0,4116395.5,150562.5
2025-05-10 15:00:00+00:00,3941328.0,310811.0,2985577.5,157125.0
2025-05-10 16:00:00+00:00,2922685.0,330758.0,1721746.75,159062.5
2025-05-10 17:00:00+00:00,1841293.0,321356.0,664222.0,153350.0
2025-05-10 18:00:00+00:00,933996.0,287004.0,173338.0,145225.0
2025-05-10 19:00:00+00:00,244352.0,235112.0,8345.0,151675.0
2025-05-10 20:00:00+00:00,6596.0,282653.0,0.0,158387.5
2025-05-10 21:00:00+00:00,0.0,362824.0,0.0,169775.0
2025-05-10 22:00:00+00:00,0.0,444007.0,0.0,179562.5
2025-05-10 23:00:00+00:00,0.0,518522.0,0.0,193875.0
2025-05-11 00:00:00+00:00,0.0,463908.0,0.0,193400.0
2025-05-11 01:00:00+00:00,0.0,378359.0,0.0,194600.0
2025-05-11 02:00:00+00:00,0.0,358174.0,0.0,190462.5
2025-05-11 03:00:00+00:00,0.0,370391.0,10.25,192312.5
2025-05-11 04:00:00+00:00,0.0,403237.0,90685.0,193137.5
2025-05-11 05:00:00+00:00,123132.0,388633.0,403814.0,195800.0
2025-05-11 06:00:00+00:00,734486.0,349905.0,1786540.25,146962.5
2025-05-11 07:00:00+00:00,1575836.0,181491.0,2890978.5,100487.5
2025-05-11 08:00:00+00:00,2609332.0,121910.0,3676659.75,81775.0
2025-05-11 09:00:00+00:00,3604092.0,140063.0,4407781.25,83875.0
2025-05-11 10:00:00+00:00,4336738.0,133712.0,4778872.25,90662.5
2025-05-11 11:00:00+00:00,4882958.0,131090.0,5006281.5,93762.5
2025-05-11 12:00:00+00:00,5028558.0,142842.0,4822242.25,95825.0
2025-05-11 13:00:00+00:00,4712688.0,146643.0,4384468.5,96737.5
2025-05-11 14:00:00+00:00,4069376.0,153103.0,3568961.5,92750.0
2025-05-11 15:00:00+00:00,3457903.0,146366.0,2645765.25,105637.5
2025-05-11 16:00:00+00:00,2586538.0,129866.0,1592665.25,118350.0
2025-05-11 17:00:00+00:00,1648363.0,171765.0,662871.25,127237.5
2025-05-11 18:00:00+00:00,842515.0,203953.0,189082.75,136062.5
2025-05-11 19:00:00+00:00,204887.0,189136.0,8408.25,148587.5
2025-05-11 20:00:00+00:00,3303.0,256427.0,0.0,165675.0
2025-05-11 21:00:00+00:00,0.0,416836.0,0.0,177475.0
2025-05-11 22:00:00+00:00,0.0,521857.0,0.0,207425.0
2025-05-11 23:00:00+00:00,0.0,499704.0,0.0,214912.5
2025-05-12 00:00:00+00:00,0.0,515510.0,0.0,191112.5
2025-05-12 01:00:00+00:00,0.0,456932.0,0.0,196987.5
2025-05-12 02:00:00+00:00,0.0,381534.0,0.0,197662.5
2025-05-12 03:00:00+00:00,0.0,319109.0,96.5,184587.5
2025-05-12 04:00:00+00:00,0.0,235247.0,95440.0,160787.5
2025-05-12 05:00:00+00:00,119324.0,195869.0,424839.0,133337.5
2025-05-12 06:00:00+00:00,718110.0,182539.0,1789756.0,90225.0
2025-05-12 07:00:00+00:00,1547406.0,110306.0,2868155.75,52850.0
2025-05-12 08:00:00+00:00,2597665.0,63970.0,3653263.0,46037.5
2025-05-12 09:00:00+00:00,3581114.0,69772.0,4387926.0,45087.5
2025-05-12 10:00:00+00:00,4329386.0,106845.0,4914662.25,57587.5
2025-05-12 11:00:00+00:00,4849394.0,164788.0,5082024.75,80925.0
2025-05-12 12:00:00+00:00,4800343.0,188907.0,4601851.5,99000.0
2025-05-12 13:00:00+00:00,4335460.0,176379.0,3627104.25,103800.0
2025-05-12 14:00:00+00:00,3850494.0,172910.0,3024745.5,102687.5
2025-05-12 15:00:00+00:00,3208310.0,169439.0,2396516.5,103937.5
2025-05-12 16:00:00+00:00,2301130.0,206334.0,1461237.25,103950.0
2025-05-12 17:00:00+00:00,1394008.0,287780.0,646607.0,106387.5
2025-05-12 18:00:00+00:00,707052.0,342399.0,199157.25,120050.0
2025-05-12 19:00:00+00:00,192318.0,267367.0,8730.25,122487.5
2025-05-12 20:00:00+00:00,12367.0,260716.0,0.0,131050.0
2025-05-12 21:00:00+00:00,0.0,202090.0,0.0,130087.5
2025-05-12 22:00:00+00:00,0.0,184157.0,0.0,117150.0
2025-05-12 23:00:00+00:00,0.0,183070.0,0.0,109287.5
2025-05-13 00:00:00+00:00,0.0,159312.0,0.0,95712.5
2025-05-13 01:00:00+00:00,0.0,158489.0,0.0,85187.5
2025-05-13 02:00:00+00:00,0.0,143799.0,0.0,90150.0
2025-05-13 03:00:00+00:00,0.0,165731.0,267.5,97187.5
2025-05-13 04:00:00+00:00,0.0,171715.0,106425.75,101675.0
2025-05-13 05:00:00+00:00,123362.0,181919.0,446776.25,94212.5
2025-05-13 06:00:00+00:00,703054.0,160334.0,1668425.25,72725.0
2025-05-13 07:00:00+00:00,1526045.0,128201.0,2758987.5,53987.5
2025-05-13 08:00:00+00:00,2558736.0,93428.0,3627385.0,46137.5
2025-05-13 09:00:00+00:00,3567249.0,102850.0,4406321.75,48887.5
2025-05-13 10:00:00+00:00,4329857.0,104559.0,4832721.75,52087.5
2025-05-13 11:00:00+00:00,4863697.0,100872.0,5082655.5,52550.0
2025-05-13 12:00:00+00:00,5003177.0,97770.0,4958121.75,58837.5
2025-05-13 13:00:00+00:00,4792777.0,96864.0,4478795.5,65412.5
2025-05-13 14:00:00+00:00,4222518.0,110702.0,3761720.75,81825.0
2025-05-13 15:00:00+00:00,3589829.0,142907.0,2789794.25,97737.5
2025-05-13 16:00:00+00:00,2811960.0,192038.0,1732062.25,112612.5
2025-05-13 17:00:00+00:00,1800358.0,205976.0,680889.0,126350.0
2025-05-13 18:00:00+00:00,952690.0,220459.0,195928.75,143762.5
2025-05-13 19:00:00+00:00,270729.0,252321.0,12680.0,165075.0
2025-05-13 20:00:00+00:00,9152.0,321655.0,0.0,170912.5
2025-05-13 21:00:00+00:00,0.0,402571.0,0.0,164800.0
2025-05-13 22:00:00+00:00,0.0,406345.0,0.0,164900.0
2025-05-13 23:00:00+00:00,0.0,374411.0,0.0,157000.0
2025-05-14 00:00:00+00:00,0.0,303182.0,0.0,144850.0
2025-05-14 01:00:00+00:00,0.0,244723.0,0.0,137187.5
2025-05-14 02:00:00+00:00,0.0,233070.0,0.0,131575.0
2025-05-14 03:00:00+00:00,0.0,244002.0,588.5,121737.5
2025-05-14 04:00:00+00:00,0.0,226175.0,116943.25,111162.5
2025-05-14 05:00:00+00:00,131796.0,195885.0,467941.25,95662.5
2025-05-14 06:00:00+00:00,740778.0,160310.0,1788154.75,60725.0
2025-05-14 07:00:00+00:00,1579693.0,96913.0,2862951.25,34275.0
2025-05-14 08:00:00+00:00,2628359.0,55525.0,3738130.75,31750.0
2025-05-14 09:00:00+00:00,3581521.0,64003.0,4394908.75,50937.5
2025-05-14 10:00:00+00:00,4276207.0,97514.0,4733880.75,76762.5
2025-05-14 11:00:00+00:00,4737971.0,141013.0,4896479.75,96250.0
2025-05-14 12:00:00+00:00,4694504.0,177044.0,4545853.0,116675.0
2025-05-14 13:00:00+00:00,4439989.0,216957.0,3986512.25,135612.5
2025-05-14 14:00:00+00:00,4044276.0,241816.0,3349559.25,163450.0
2025-05-14 15:00:00+00:00,3486395.0,269363.0,2629899.0,194012.5
2025-05-14 16:00:00+00:00,2699729.0,368097.0,1661602.5,229762.5
2025-05-14 17:00:00+00:00,1785782.0,541188.0,738975.5,253350.0
2025-05-14 18:00:00+00:00,967203.0,601995.0,235585.5,250625.0
2025-05-14 19:00:00+00:00,307068.0,525732.0,13999.0,230137.5
2025-05-14 20:00:00+00:00,12839.0,499012.0,0.0,196812.5
2025-05-14 21:00:00+00:00,0.0,398861.0,0.0,188225.0
2025-05-14 22:00:00+00:00,0.0,396025.0,0.0,157775.0
2025-05-14 23:00:00+00:00,0.0,300226.0,0.0,143237.5
2025-05-15 00:00:00+00:00,0.0,286950.0,0.0,133287.5
2025-05-15 01:00:00+00:00,0.0,259162.0,0.0,132862.5
2025-05-15 02:00:00+00:00,0.0,253033.0,0.0,127450.0
2025-05-15 03:00:00+00:00,0.0,221147.0,496.75,119262.5
2025-05-15 04:00:00+00:00,0.0,199013.0,101374.25,116412.5
2025-05-15 05:00:00+00:00,57992.0,187587.0,409628.0,134487.5
2025-05-15 06:00:00+00:00,237466.0,245449.0,684322.75,156250.0
2025-05-15 07:00:00+00:00,386526.0,315754.0,942222.5,150987.5
2025-05-15 08:00:00+00:00,569952.0,286834.0,1316263.25,148562.5
2025-05-15 09:00:00+00:00,898476.0,248660.0,1810156.5,124112.5
2025-05-15 10:00:00+00:00,1485455.0,193633.0,2341901.5,105412.5
2025-05-15 11:00:00+00:00,2250019.0,183290.0,2749607.0,102937.5
2025-05-15 12:00:00+00:00,2738105.0,191492.0,2788686.25,117875.0
2025-05-15 13:00:00+00:00,2918443.0,203156.0,2880325.75,145287.5
2025-05-15 14:00:00+00:00,2849741.0,232898.0,2830497.25,174250.0
2025-05-15 15:00:00+00:00,2567032.0,301215.0,2331765.0,207987.5
2025-05-15 16:00:00+00:00,2211699.0,349898.0,1553209.75,234575.0
2025-05-15 17:00:00+00:00,1744600.0,489182.0,725192.75,248287.5
2025-05-15 18:00:00+00:00,1000518.0,534194.0,216801.75,276000.0
2025-05-15 19:00:00+00:00,306896.0,544986.0,16780.5,287687.5
2025-05-15 20:00:00+00:00,14113.0,556939.0,0.0,280887.5
2025-05-15 21:00:00+00:00,0.0,595485.0,0.0,263737.5
2025-05-15 22:00:00+00:00,0.0,594084.0,0.0,244275.0
2025-05-15 23:00:00+00:00,0.0,498719.0,0.0,219750.0
2025-05-16 00:00:00+00:00,0.0,394469.0,0.0,184087.5
2025-05-16 01:00:00+00:00,0.0,354391.0,0.0,154275.0
2025-05-16 02:00:00+00:00,0.0,316300.0,0.0,133750.0
2025-05-16 03:00:00+00:00,0.0,261258.0,1442.0,117300.0
2025-05-16 04:00:00+00:00,0.0,214511.0,125755.75,106050.0
2025-05-16 05:00:00+00:00,161330.0,180670.0,495338.5,82125.0
2025-05-16 06:00:00+00:00,802436.0,122491.0,1857406.75,62787.5
2025-05-16 07:00:00+00:00,1649507.0,96309.0,2865665.5,56687.5
2025-05-16 08:00:00+00:00,2678565.0,122806.0,3767143.5,68937.5
2025-05-16 09:00:00+00:00,3557867.0,154756.0,4388789.0,93487.5
2025-05-16 10:00:00+00:00,4112452.0,212570.0,4610833.75,117262.5
2025-05-16 11:00:00+00:00,4611637.0,238364.0,4818666.5,141612.5
2025-05-16 12:00:00+00:00,4748580.0,216413.0,4696309.5,166187.5
2025-05-16 13:00:00+00:00,4709688.0,235835.0,4376290.5,182487.5
2025-05-16 14:00:00+00:00,4318395.0,299006.0,3694654.5,207550.0
2025-05-16 15:00:00+00:00,3696858.0,350840.0,2731544.25,223050.0
2025-05-16 16:00:00+00:00,2688044.0,451758.0,1594114.75,247050.0
2025-05-16 17:00:00+00:00,1543365.0,531922.0,686490.25,270025.0
2025-05-16 18:00:00+00:00,656100.0,611803.0,207018.25,262937.5
2025-05-16 19:00:00+00:00,123584.0,602517.0,13584.25,231875.0
2025-05-16 20:00:00+00:00,1914.0,537972.0,0.0,181750.0
2025-05-16 21:00:00+00:00,0.0,387036.0,0.0,141037.5
2025-05-16 22:00:00+00:00,0.0,253335.0,0.0,107362.5
2025-05-16 23:00:00+00:00,0.0,194709.0,0.0,84950.0
2025-05-17 00:00:00+00:00,0.0,127723.0,0.0,80862.5
2025-05-17 01:00:00+00:00,0.0,109511.0,0.0,76062.5
2025-05-17 02:00:00+00:00,0.0,132849.0,0.0,74375.0
2025-05-17 03:00:00+00:00,0.0,152830.0,1378.25,78650.0
2025-05-17 04:00:00+00:00,0.0,153588.0,131015.5,83325.0
2025-05-17 05:00:00+00:00,118909.0,155639.0,511848.75,78300.0
2025-05-17 06:00:00+00:00,607277.0,154122.0,1520239.75,75075.0
2025-05-17 07:00:00+00:00,1257232.0,153966.0,2423029.25,79587.5
2025-05-17 08:00:00+00:00,2120425.0,122699.0,3172889.25,92962.5
2025-05-17 09:00:00+00:00,2864215.0,119129.0,3518597.25,111262.5
2025-05-17 10:00:00+00:00,3290876.0,147566.0,3487515.0,136712.5
2025-05-17 11:00:00+00:00,3479504.0,193947.0,3536761.0,145450.0
2025-05-17 12:00:00+00:00,3459599.0,233617.0,3379387.75,167575.0
2025-05-17 13:00:00+00:00,3413295.0,271289.0,3267158.5,180225.0
2025-05-17 14:00:00+00:00,3322368.0,275643.0,3049079.75,195775.0
2025-05-17 15:00:00+00:00,3153929.0,272037.0,2546074.25,190912.5
2025-05-17 16:00:00+00:00,2677249.0,308060.0,1718672.25,187587.5
2025-05-17 17:00:00+00:00,1858434.0,355506.0,768222.25,176400.0
2025-05-17 18:00:00+00:00,1038578.0,353232.0,242287.25,162350.0
2025-05-17 19:00:00+00:00,327739.0,345177.0,20792.5,133962.5
2025-05-17 20:00:00+00:00,17485.0,262441.0,0.0,124312.5
2025-05-17 21:00:00+00:00,0.0,238587.0,0.0,116525.0
2025-05-17 22:00:00+00:00,0.0,216065.0,0.0,113687.5
2025-05-17 23:00:00+00:00,0.0,224923.0,0.0,100962.5
2025-05-18 00:00:00+00:00,0.0,195277.0,0.0,97750.0
2025-05-18 01:00:00+00:00,0.0,173765.0,0.0,91775.0
2025-05-18 02:00:00+00:00,0.0,164334.0,0.0,93937.5
2025-05-18 03:00:00+00:00,0.0,170520.0,991.0,91562.5
2025-05-18 04:00:00+00:00,0.0,172609.0,92227.0,90362.5
2025-05-18 05:00:00+00:00,3897.0,174182.0,314363.0,86187.5
2025-05-18 06:00:00+00:00,78342.0,152755.0,487853.25,78812.5
2025-05-18 07:00:00+00:00,218426.0,125270.0,710047.25,57475.0
2025-05-18 08:00:00+00:00,461633.0,87311.0,1056063.25,34412.5
2025-05-18 09:00:00+00:00,785890.0,49473.0,1356958.75,28237.5
2025-05-18 10:00:00+00:00,1115824.0,41989.0,1633635.75,28337.5
2025-05-18 11:00:00+00:00,1374236.0,53554.0,1827720.0,28512.5
2025-05-18 12:00:00+00:00,1521756.0,63392.0,1858924.25,31362.5
2025-05-18 13:00:00+00:00,1736475.0,53513.0,1925387.0,39075.0
2025-05-18 14:00:00+00:00,1911774.0,53120.0,1927612.25,48812.5
2025-05-18 15:00:00+00:00,2064013.0,67225.0,1804408.5,58237.5
2025-05-18 16:00:00+00:00,1841939.0,92384.0,1309166.0,71200.0
2025-05-18 17:00:00+00:00,1341562.0,120745.0,712170.75,76637.5
2025-05-18 18:00:00+00:00,795769.0,132407.0,254338.0,71237.5
2025-05-18 19:00:00+00:00,243172.0,135602.0,18246.75,76512.5
2025-05-18 20:00:00+00:00,13949.0,159047.0,0.0,81025.0
2025-05-18 21:00:00+00:00,0.0,158957.0,0.0,80200.0
2025-05-18 22:00:00+00:00,0.0,159532.0,0.0,72675.0
2025-05-18 23:00:00+00:00,0.0,136624.0,0.0,70437.5
2025-05-19 00:00:00+00:00,0.0,144597.0,0.0,75575.0
2025-05-19 01:00:00+00:00,0.0,159279.0,0.0,75575.0
2025-05-19 02:00:00+00:00,0.0,173115.0,0.0,81337.5
2025-05-19 03:00:00+00:00,0.0,174203.0,3166.25,88825.0
2025-05-19 04:00:00+00:00,0.0,208177.0,143394.0,91837.5
2025-05-19 05:00:00+00:00,147626.0,208839.0,498977.25,87737.5
2025-05-19 06:00:00+00:00,708072.0,172129.0,1720896.0,62187.5
2025-05-19 07:00:00+00:00,1534580.0,83789.0,2742442.75,39250.0
2025-05-19 08:00:00+00:00,2606541.0,47502.0,3646237.5,32237.5
2025-05-19 09:00:00+00:00,3610344.0,54796.0,4232368.5,51062.5
2025-05-19 10:00:00+00:00,4091241.0,88337.0,4422012.0,79200.0
2025-05-19 11:00:00+00:00,3960461.0,158706.0,4165850.25,88925.0
2025-05-19 12:00:00+00:00,3987613.0,209794.0,3970433.25,95875.0
2025-05-19 13:00:00+00:00,4082241.0,147629.0,3790417.75,111625.0
2025-05-19 14:00:00+00:00,4060620.0,161345.0,3452935.0,110875.0
2025-05-19 15:00:00+00:00,3642528.0,182567.0,2737331.0,128475.0
2025-05-19 16:00:00+00:00,2740518.0,234618.0,1708832.0,148650.0
2025-05-19 17:00:00+00:00,1794408.0,263885.0,774110.5,161850.0
2025-05-19 18:00:00+00:00,968815.0,289380.0,252913.25,163775.0
2025-05-19 19:00:00+00:00,336029.0,268282.0,24708.5,166162.5
2025-05-19 20:00:00+00:00,29080.0,267980.0,0.0,173875.0
2025-05-19 21:00:00+00:00,0.0,367266.0,0.0,192100.0
2025-05-19 22:00:00+00:00,0.0,438934.0,0.0,204675.0
2025-05-19 23:00:00+00:00,0.0,389936.0,0.0,201312.5
2025-05-20 00:00:00+00:00,0.0,339491.0,0.0,187200.0
2025-05-20 01:00:00+00:00,0.0,287157.0,0.0,171750.0
2025-05-20 02:00:00+00:00,0.0,295327.0,0.0,157975.0
2025-05-20 03:00:00+00:00,0.0,301293.0,3618.0,145387.5
